v1,v2,v3,v4,category,pred_word,score,is_correct
Oslo,Norway,Bern,Switzerland,semantic,Switzerland,0.5127913355827332,True
Oslo,Norway,Cairo,Egypt,semantic,Egypt,0.6662337779998779,True
Oslo,Norway,Canberra,Australia,semantic,Australia,0.6750895977020264,True
Oslo,Norway,Hanoi,Vietnam,semantic,Viet_Nam,0.6644774675369263,False
Oslo,Norway,Havana,Cuba,semantic,Cuba,0.6874871253967285,True
Oslo,Norway,Helsinki,Finland,semantic,Finland,0.7806000113487244,True
Oslo,Norway,Islamabad,Pakistan,semantic,Pakistan,0.7272923588752747,True
Oslo,Norway,Kabul,Afghanistan,semantic,Afghan,0.6326095461845398,False
Oslo,Norway,London,England,semantic,Britain,0.6456331610679626,False
Oslo,Norway,Madrid,Spain,semantic,Spain,0.7302021384239197,True
Oslo,Norway,Moscow,Russia,semantic,Russia,0.7961565256118774,True
Ottawa,Canada,Paris,France,semantic,France,0.6939915418624878,True
Ottawa,Canada,Rome,Italy,semantic,Italy,0.6293003559112549,True
Ottawa,Canada,Stockholm,Sweden,semantic,Sweden,0.6766181588172913,True
Ottawa,Canada,Tehran,Iran,semantic,Iran,0.7350882291793823,True
Ottawa,Canada,Tokyo,Japan,semantic,Japan,0.7678512930870056,True
Ottawa,Canada,Athens,Greece,semantic,Greece,0.6065006256103516,True
Ottawa,Canada,Baghdad,Iraq,semantic,Mosul,0.6319441795349121,False
Ottawa,Canada,Bangkok,Thailand,semantic,Thailand,0.7114494442939758,True
Ottawa,Canada,Beijing,China,semantic,China,0.7349015474319458,True
Ottawa,Canada,Berlin,Germany,semantic,Germany,0.7051476240158081,True
Ottawa,Canada,Bern,Switzerland,semantic,Switzerland,0.5049156546592712,True
Ottawa,Canada,Cairo,Egypt,semantic,Egypt,0.6439141035079956,True
Ottawa,Canada,Canberra,Australia,semantic,Australia,0.7822460532188416,True
Ottawa,Canada,Hanoi,Vietnam,semantic,Viet_Nam,0.6644910573959351,False
Ottawa,Canada,Havana,Cuba,semantic,Cuba,0.6701314449310303,True
Ottawa,Canada,Helsinki,Finland,semantic,Finland,0.6524146795272827,True
Ottawa,Canada,Islamabad,Pakistan,semantic,Pakistan,0.689796507358551,True
Ottawa,Canada,Kabul,Afghanistan,semantic,Afghan,0.5671026110649109,False
Ottawa,Canada,London,England,semantic,UK,0.6362294554710388,False
Ottawa,Canada,Madrid,Spain,semantic,Spain,0.7073505520820618,True
Ottawa,Canada,Moscow,Russia,semantic,Russia,0.7822917103767395,True
Ottawa,Canada,Oslo,Norway,semantic,Norway,0.6731111407279968,True
Paris,France,Rome,Italy,semantic,Italy,0.714356005191803,True
Paris,France,Stockholm,Sweden,semantic,Sweden,0.7924454212188721,True
Paris,France,Tehran,Iran,semantic,Iran,0.7771148681640625,True
Paris,France,Tokyo,Japan,semantic,Japan,0.8167770504951477,True
Paris,France,Athens,Greece,semantic,Greece,0.6378624439239502,True
Paris,France,Baghdad,Iraq,semantic,Mosul,0.6609416604042053,False
Paris,France,Bangkok,Thailand,semantic,Thailand,0.750830888748169,True
Paris,France,Beijing,China,semantic,China,0.7644792795181274,True
Paris,France,Berlin,Germany,semantic,Germany,0.7901254892349243,True
Paris,France,Bern,Switzerland,semantic,Switzerland,0.48789724707603455,True
Paris,France,Cairo,Egypt,semantic,Egypt,0.7062106728553772,True
Paris,France,Canberra,Australia,semantic,Australia,0.7059869170188904,True
Paris,France,Hanoi,Vietnam,semantic,Viet_Nam,0.7121440172195435,False
Paris,France,Havana,Cuba,semantic,Cuba,0.7165151834487915,True
Paris,France,Helsinki,Finland,semantic,Finland,0.7654452323913574,True
Paris,France,Islamabad,Pakistan,semantic,Pakistan,0.7565770745277405,True
Paris,France,Kabul,Afghanistan,semantic,Afghan,0.6692334413528442,False
Paris,France,London,England,semantic,Britain,0.7368935346603394,False
Paris,France,Madrid,Spain,semantic,Spain,0.7776164412498474,True
Paris,France,Moscow,Russia,semantic,Russia,0.834155797958374,True
Paris,France,Oslo,Norway,semantic,Norway,0.7406579852104187,True
Paris,France,Ottawa,Canada,semantic,Canada,0.6765266060829163,True
Rome,Italy,Stockholm,Sweden,semantic,Sweden,0.7650185823440552,True
Rome,Italy,Tehran,Iran,semantic,Iran,0.7223957180976868,True
Rome,Italy,Tokyo,Japan,semantic,Japan,0.7659537196159363,True
Rome,Italy,Athens,Greece,semantic,Greece,0.6582207679748535,True
Rome,Italy,Baghdad,Iraq,semantic,Iraqi,0.6279987096786499,False
Rome,Italy,Bangkok,Thailand,semantic,Thailand,0.736771285533905,True
Rome,Italy,Beijing,China,semantic,China,0.7384491562843323,True
Rome,Italy,Berlin,Germany,semantic,Germany,0.7924450039863586,True
Rome,Italy,Bern,Switzerland,semantic,Switzerland,0.5860611796379089,True
Rome,Italy,Cairo,Egypt,semantic,Egypt,0.6917356848716736,True
Rome,Italy,Canberra,Australia,semantic,Australia,0.7035335302352905,True
Rome,Italy,Hanoi,Vietnam,semantic,Viet_Nam,0.6718668937683105,False
Rome,Italy,Havana,Cuba,semantic,Cuba,0.6652558445930481,True
Rome,Italy,Helsinki,Finland,semantic,Finland,0.7448440194129944,True
Rome,Italy,Islamabad,Pakistan,semantic,Pakistan,0.7375874519348145,True
Rome,Italy,Kabul,Afghanistan,semantic,Afghan,0.6492578983306885,False
Rome,Italy,London,England,semantic,UK,0.6230568885803223,False
Rome,Italy,Madrid,Spain,semantic,Spain,0.7485760450363159,True
Rome,Italy,Moscow,Russia,semantic,Russia,0.7561044692993164,True
Rome,Italy,Oslo,Norway,semantic,Norway,0.7140565514564514,True
Rome,Italy,Ottawa,Canada,semantic,Canada,0.6508230566978455,True
Rome,Italy,Paris,France,semantic,France,0.7486129403114319,True
Stockholm,Sweden,Tehran,Iran,semantic,Iran,0.7674084901809692,True
Stockholm,Sweden,Tokyo,Japan,semantic,Japan,0.8198505640029907,True
Stockholm,Sweden,Athens,Greece,semantic,Greece,0.6445162892341614,True
Stockholm,Sweden,Baghdad,Iraq,semantic,Mosul,0.674405574798584,False
Stockholm,Sweden,Bangkok,Thailand,semantic,Thailand,0.7606315612792969,True
Stockholm,Sweden,Beijing,China,semantic,China,0.7469374537467957,True
Stockholm,Sweden,Berlin,Germany,semantic,Germany,0.7917512655258179,True
Stockholm,Sweden,Bern,Switzerland,semantic,Switzerland,0.5347193479537964,True
Stockholm,Sweden,Cairo,Egypt,semantic,Egypt,0.7208700180053711,True
Stockholm,Sweden,Canberra,Australia,semantic,Australia,0.6957679986953735,True
Stockholm,Sweden,Hanoi,Vietnam,semantic,Viet_Nam,0.6892715096473694,False
Stockholm,Sweden,Havana,Cuba,semantic,Cuba,0.730288028717041,True
Stockholm,Sweden,Helsinki,Finland,semantic,Finland,0.8304910063743591,True
Stockholm,Sweden,Islamabad,Pakistan,semantic,Pakistan,0.7434418797492981,True
Stockholm,Sweden,Kabul,Afghanistan,semantic,Afghan,0.6353626847267151,False
Stockholm,Sweden,London,England,semantic,Britain,0.6828158497810364,False
Stockholm,Sweden,Madrid,Spain,semantic,Spain,0.7796702980995178,True
Stockholm,Sweden,Moscow,Russia,semantic,Russia,0.821164071559906,True
Stockholm,Sweden,Oslo,Norway,semantic,Norway,0.7942281365394592,True
Stockholm,Sweden,Ottawa,Canada,semantic,Canada,0.6786275506019592,True
Stockholm,Sweden,Paris,France,semantic,France,0.7826051712036133,True
Stockholm,Sweden,Rome,Italy,semantic,Italy,0.7247942090034485,True
Tehran,Iran,Tokyo,Japan,semantic,Japan,0.7860097885131836,True
Tehran,Iran,Athens,Greece,semantic,Greece,0.6574969291687012,True
Tehran,Iran,Baghdad,Iraq,semantic,Iraq,0.775810718536377,True
Tehran,Iran,Bangkok,Thailand,semantic,Thailand,0.8036009073257446,True
Tehran,Iran,Beijing,China,semantic,China,0.8198246955871582,True
Tehran,Iran,Berlin,Germany,semantic,Germany,0.6948080658912659,True
Tehran,Iran,Bern,Switzerland,semantic,coach_Bobby_Curlings,0.5130249857902527,False
Tehran,Iran,Cairo,Egypt,semantic,Egypt,0.8029149174690247,True
Tehran,Iran,Canberra,Australia,semantic,Australia,0.7018478512763977,True
Tehran,Iran,Hanoi,Vietnam,semantic,Viet_Nam,0.7534171938896179,False
Tehran,Iran,Havana,Cuba,semantic,Cuba,0.8335038423538208,True
Tehran,Iran,Helsinki,Finland,semantic,Finland,0.6951574683189392,True
Tehran,Iran,Islamabad,Pakistan,semantic,Pakistan,0.8478929996490479,True
Tehran,Iran,Kabul,Afghanistan,semantic,Afghan,0.7277182936668396,False
Tehran,Iran,London,England,semantic,Britain,0.6258982419967651,False
Tehran,Iran,Madrid,Spain,semantic,Spain,0.7075908184051514,True
Tehran,Iran,Moscow,Russia,semantic,Russia,0.8626426458358765,True
Tehran,Iran,Oslo,Norway,semantic,Norway,0.7017198204994202,True
Tehran,Iran,Ottawa,Canada,semantic,Canada,0.6508046388626099,True
Tehran,Iran,Paris,France,semantic,France,0.680817186832428,True
Tehran,Iran,Rome,Italy,semantic,Italy,0.6060930490493774,True
Tehran,Iran,Stockholm,Sweden,semantic,Sweden,0.7119142413139343,True
Tokyo,Japan,Athens,Greece,semantic,Greece,0.6701824069023132,True
Tokyo,Japan,Baghdad,Iraq,semantic,Iraq,0.700536847114563,True
Tokyo,Japan,Bangkok,Thailand,semantic,Thailand,0.8329715132713318,True
Tokyo,Japan,Beijing,China,semantic,China,0.8427805304527283,True
Tokyo,Japan,Berlin,Germany,semantic,Germany,0.7607141733169556,True
Tokyo,Japan,Bern,Switzerland,semantic,Switzerland,0.48349660634994507,True
Tokyo,Japan,Cairo,Egypt,semantic,Egypt,0.7604711651802063,True
Tokyo,Japan,Canberra,Australia,semantic,Australia,0.7408984303474426,True
Tokyo,Japan,Hanoi,Vietnam,semantic,Viet_Nam,0.7667807936668396,False
Tokyo,Japan,Havana,Cuba,semantic,Cuba,0.766819417476654,True
Tokyo,Japan,Helsinki,Finland,semantic,Finland,0.7938802242279053,True
Tokyo,Japan,Islamabad,Pakistan,semantic,Pakistan,0.7943655252456665,True
Tokyo,Japan,Kabul,Afghanistan,semantic,Afghanistan,0.6684215068817139,True
Tokyo,Japan,London,England,semantic,Britain,0.7236440181732178,False
Tokyo,Japan,Madrid,Spain,semantic,Spain,0.7904621958732605,True
Tokyo,Japan,Moscow,Russia,semantic,Russia,0.8863135576248169,True
Tokyo,Japan,Oslo,Norway,semantic,Norway,0.7558910250663757,True
Tokyo,Japan,Ottawa,Canada,semantic,Canada,0.7142959237098694,True
Tokyo,Japan,Paris,France,semantic,France,0.7889978885650635,True
Tokyo,Japan,Rome,Italy,semantic,Italy,0.6944941878318787,True
Tokyo,Japan,Stockholm,Sweden,semantic,Sweden,0.8109343647956848,True
Tokyo,Japan,Tehran,Iran,semantic,Iran,0.8259533047676086,True
Abuja,Nigeria,Accra,Ghana,semantic,Ghana,0.8208124041557312,True
Abuja,Nigeria,Algiers,Algeria,semantic,Algeria,0.6122236847877502,True
Abuja,Nigeria,Amman,Jordan,semantic,Saudi_Arabia,0.5893203020095825,False
Abuja,Nigeria,Ankara,Turkey,semantic,Turkey,0.7983394861221313,True
Abuja,Nigeria,Antananarivo,Madagascar,semantic,Ivory_Coast,0.5869836807250977,False
Abuja,Nigeria,Apia,Samoa,semantic,Samoa,0.635468065738678,True
Abuja,Nigeria,Ashgabat,Turkmenistan,semantic,Turkmenistan,0.7997884750366211,True
Abuja,Nigeria,Asmara,Eritrea,semantic,Eritrea,0.760607123374939,True
Abuja,Nigeria,Astana,Kazakhstan,semantic,Kazakhstan,0.6058267951011658,True
Abuja,Nigeria,Athens,Greece,semantic,Greece,0.6482474207878113,True
Abuja,Nigeria,Baghdad,Iraq,semantic,Mosul,0.6939796209335327,False
Abuja,Nigeria,Baku,Azerbaijan,semantic,Azerbaijan,0.8295513987541199,True
Abuja,Nigeria,Bamako,Mali,semantic,Burkina_Faso,0.6571598052978516,False
Abuja,Nigeria,Bangkok,Thailand,semantic,Thailand,0.8079865574836731,True
Abuja,Nigeria,Banjul,Gambia,semantic,Gambia,0.7420986294746399,True
Abuja,Nigeria,Beijing,China,semantic,China,0.7927123308181763,True
Abuja,Nigeria,Beirut,Lebanon,semantic,Lebanon,0.6549970507621765,True
Abuja,Nigeria,Belgrade,Serbia,semantic,Serbia,0.7721770405769348,True
Abuja,Nigeria,Belmopan,Belize,semantic,Belize,0.679490864276886,True
Abuja,Nigeria,Berlin,Germany,semantic,Germany,0.7027307748794556,True
Abuja,Nigeria,Bern,Switzerland,semantic,Switzerland,0.46382492780685425,True
Abuja,Nigeria,Bishkek,Kyrgyzstan,semantic,Kyrgyzstan,0.7757459282875061,True
Abuja,Nigeria,Bratislava,Slovakia,semantic,Slovakia,0.6935335397720337,True
Abuja,Nigeria,Brussels,Belgium,semantic,EU,0.6521424055099487,False
Abuja,Nigeria,Bucharest,Romania,semantic,Romania,0.8092628717422485,True
Abuja,Nigeria,Budapest,Hungary,semantic,Hungary,0.7768872976303101,True
Abuja,Nigeria,Bujumbura,Burundi,semantic,Burundi,0.6933528780937195,True
Abuja,Nigeria,Cairo,Egypt,semantic,Egypt,0.7655671238899231,True
Abuja,Nigeria,Canberra,Australia,semantic,Australia,0.7502359747886658,True
Abuja,Nigeria,Caracas,Venezuela,semantic,Venezuela,0.7877016663551331,True
Abuja,Nigeria,Chisinau,Moldova,semantic,Moldova,0.7271924614906311,True
Abuja,Nigeria,Conakry,Guinea,semantic,Ivory_Coast,0.6276217103004456,False
Abuja,Nigeria,Copenhagen,Denmark,semantic,Denmark,0.6048517227172852,True
Abuja,Nigeria,Dakar,Senegal,semantic,Dakar_Rally,0.629217803478241,False
Abuja,Nigeria,Damascus,Syria,semantic,Syria,0.7737542390823364,True
Abuja,Nigeria,Dhaka,Bangladesh,semantic,Bangladesh,0.8018216490745544,True
Abuja,Nigeria,Doha,Qatar,semantic,Qatar,0.5833138227462769,True
Abuja,Nigeria,Dublin,Ireland,semantic,Ireland,0.7485345602035522,True
Abuja,Nigeria,Dushanbe,Tajikistan,semantic,Tajikistan,0.7747641205787659,True
Accra,Ghana,Algiers,Algeria,semantic,Algeria,0.6677457094192505,True
Accra,Ghana,Amman,Jordan,semantic,Egypt,0.5868483781814575,False
Accra,Ghana,Ankara,Turkey,semantic,Turkey,0.7672042846679688,True
Accra,Ghana,Antananarivo,Madagascar,semantic,Ivory_Coast,0.6179831027984619,False
Accra,Ghana,Apia,Samoa,semantic,Samoa,0.6637451648712158,True
Accra,Ghana,Ashgabat,Turkmenistan,semantic,Turkmenistan,0.7615431547164917,True
Accra,Ghana,Asmara,Eritrea,semantic,Eritrea,0.735482394695282,True
Accra,Ghana,Astana,Kazakhstan,semantic,Kazakhstan,0.5791313052177429,True
Accra,Ghana,Athens,Greece,semantic,Greece,0.6338661313056946,True
Accra,Ghana,Baghdad,Iraq,semantic,Iraqi,0.705057680606842,False
Accra,Ghana,Baku,Azerbaijan,semantic,Azerbaijan,0.8192062377929688,True
Accra,Ghana,Bamako,Mali,semantic,Burkina_Faso,0.6912594437599182,False
Accra,Ghana,Bangkok,Thailand,semantic,Thailand,0.7693948745727539,True
Accra,Ghana,Banjul,Gambia,semantic,Gambia,0.7658399939537048,True
Accra,Ghana,Beijing,China,semantic,China,0.7694888114929199,True
Accra,Ghana,Beirut,Lebanon,semantic,Lebanon,0.662429690361023,True
Accra,Ghana,Belgrade,Serbia,semantic,Serbia,0.8001102209091187,True
Accra,Ghana,Belmopan,Belize,semantic,Belize,0.6377899646759033,True
Accra,Ghana,Berlin,Germany,semantic,Germany,0.729083776473999,True
Accra,Ghana,Bern,Switzerland,semantic,Switzerland,0.5117602944374084,True
Accra,Ghana,Bishkek,Kyrgyzstan,semantic,Kyrgyzstan,0.7502554059028625,True
Accra,Ghana,Bratislava,Slovakia,semantic,Slovakia,0.761765718460083,True
Accra,Ghana,Brussels,Belgium,semantic,EU,0.6836615204811096,False
Accra,Ghana,Bucharest,Romania,semantic,Romania,0.8058754205703735,True
Accra,Ghana,Budapest,Hungary,semantic,Hungary,0.7831284999847412,True
Accra,Ghana,Bujumbura,Burundi,semantic,Burundi,0.6950625777244568,True
Accra,Ghana,Cairo,Egypt,semantic,Egypt,0.7587611675262451,True
Accra,Ghana,Canberra,Australia,semantic,Australia,0.758938193321228,True
Accra,Ghana,Caracas,Venezuela,semantic,Venezuela,0.7592134475708008,True
Accra,Ghana,Chisinau,Moldova,semantic,Moldova,0.7435551285743713,True
Accra,Ghana,Conakry,Guinea,semantic,Ivory_Coast,0.667567789554596,False
Accra,Ghana,Copenhagen,Denmark,semantic,Denmark,0.6183564066886902,True
Accra,Ghana,Dakar,Senegal,semantic,Senegal,0.6074641942977905,True
Accra,Ghana,Damascus,Syria,semantic,Syria,0.759565532207489,True
Accra,Ghana,Dhaka,Bangladesh,semantic,Bangladesh,0.8022955656051636,True
Accra,Ghana,Doha,Qatar,semantic,Qatar,0.5841162204742432,True
Accra,Ghana,Dublin,Ireland,semantic,Ireland,0.7805662155151367,True
Accra,Ghana,Dushanbe,Tajikistan,semantic,Tajikistan,0.7409683465957642,True
Accra,Ghana,Funafuti,Tuvalu,semantic,Kiribati,0.5314962267875671,False
Algiers,Algeria,Amman,Jordan,semantic,Saudi_Arabia,0.6074050068855286,False
Algiers,Algeria,Ankara,Turkey,semantic,Turkey,0.687263548374176,True
Algiers,Algeria,Antananarivo,Madagascar,semantic,Ivory_Coast,0.5394629836082458,False
Algiers,Algeria,Apia,Samoa,semantic,Samoa,0.5615840554237366,True
Algiers,Algeria,Ashgabat,Turkmenistan,semantic,Turkmenistan,0.7168734073638916,True
Algiers,Algeria,Asmara,Eritrea,semantic,Eritrea,0.7000830173492432,True
Algiers,Algeria,Astana,Kazakhstan,semantic,Kazakhstan,0.5795488953590393,True
Algiers,Algeria,Athens,Greece,semantic,Greece,0.6186132431030273,True
Algiers,Algeria,Baghdad,Iraq,semantic,Iraqi,0.6218585968017578,False
Algiers,Algeria,Baku,Azerbaijan,semantic,Azerbaijan,0.7708343863487244,True
Algiers,Algeria,Bamako,Mali,semantic,Burkina_Faso,0.6014889478683472,False
Algiers,Algeria,Bangkok,Thailand,semantic,Thailand,0.7170093059539795,True
Algiers,Algeria,Banjul,Gambia,semantic,Gambia,0.67391437292099,True
Algiers,Algeria,Beijing,China,semantic,China,0.7329220175743103,True
Algiers,Algeria,Beirut,Lebanon,semantic,Syria,0.6176486015319824,False
Algiers,Algeria,Belgrade,Serbia,semantic,Serbia,0.7389132380485535,True
Algiers,Algeria,Belmopan,Belize,semantic,Belize,0.5170231461524963,True
Algiers,Algeria,Berlin,Germany,semantic,Germany,0.6803668737411499,True
Algiers,Algeria,Bern,Switzerland,semantic,Switzerland,0.5264310836791992,True
Algiers,Algeria,Bishkek,Kyrgyzstan,semantic,Kyrgyzstan,0.7209533452987671,True
Algiers,Algeria,Bratislava,Slovakia,semantic,Slovakia,0.7155419588088989,True
Algiers,Algeria,Brussels,Belgium,semantic,EU,0.6380389928817749,False
Algiers,Algeria,Bucharest,Romania,semantic,Romania,0.733254611492157,True
Algiers,Algeria,Budapest,Hungary,semantic,Hungary,0.7044358253479004,True
Algiers,Algeria,Bujumbura,Burundi,semantic,Burundi,0.6138964295387268,True
Algiers,Algeria,Cairo,Egypt,semantic,Egypt,0.7336874604225159,True
Algiers,Algeria,Canberra,Australia,semantic,Australia,0.667649507522583,True
Algiers,Algeria,Caracas,Venezuela,semantic,Venezuela,0.7136573791503906,True
Algiers,Algeria,Chisinau,Moldova,semantic,Moldova,0.6954629421234131,True
Algiers,Algeria,Conakry,Guinea,semantic,Ivory_Coast,0.5831710696220398,False
Algiers,Algeria,Copenhagen,Denmark,semantic,Denmark,0.6171181797981262,True
Algiers,Algeria,Dakar,Senegal,semantic,Dakar_Rally,0.5877426266670227,False
Algiers,Algeria,Damascus,Syria,semantic,Syria,0.7268878817558289,True
Algiers,Algeria,Dhaka,Bangladesh,semantic,Bangladesh,0.7315231561660767,True
Algiers,Algeria,Doha,Qatar,semantic,Qatar,0.5988196134567261,True
Algiers,Algeria,Dublin,Ireland,semantic,Ireland,0.69598388671875,True
Algiers,Algeria,Dushanbe,Tajikistan,semantic,Tajikistan,0.723807692527771,True
Algiers,Algeria,Funafuti,Tuvalu,semantic,Kiribati,0.47552603483200073,False
Algiers,Algeria,Gaborone,Botswana,semantic,Botswana,0.6826014518737793,True
Amman,Jordan,Ankara,Turkey,semantic,Turkey,0.5992019176483154,True
Amman,Jordan,Antananarivo,Madagascar,semantic,Mohamed_Berte,0.413345605134964,False
Amman,Jordan,Apia,Samoa,semantic,Siua,0.4806203842163086,False
Amman,Jordan,Ashgabat,Turkmenistan,semantic,Turkmenistan,0.5366891026496887,True
Amman,Jordan,Asmara,Eritrea,semantic,Eritrea,0.527511715888977,True
Amman,Jordan,Astana,Kazakhstan,semantic,Garmin_Cervélo,0.5214587450027466,False
Amman,Jordan,Athens,Greece,semantic,Jarred_Gambrell,0.5088173151016235,False
Amman,Jordan,Baghdad,Iraq,semantic,Iraqi,0.5126104354858398,False
Amman,Jordan,Baku,Azerbaijan,semantic,Azerbaijan,0.5811299681663513,True
Amman,Jordan,Bamako,Mali,semantic,Senegal,0.48714131116867065,False
Amman,Jordan,Bangkok,Thailand,semantic,Thailand,0.5061362385749817,True
Amman,Jordan,Banjul,Gambia,semantic,Gambia,0.4656473994255066,True
Amman,Jordan,Beijing,China,semantic,China,0.5920189619064331,True
Amman,Jordan,Beirut,Lebanon,semantic,Lebanon,0.5926629900932312,True
Amman,Jordan,Belgrade,Serbia,semantic,Serbia,0.5175940990447998,True
Amman,Jordan,Belmopan,Belize,semantic,Belize,0.4830123782157898,True
Amman,Jordan,Berlin,Germany,semantic,Riley_Tutas,0.4790624976158142,False
Amman,Jordan,Bern,Switzerland,semantic,coach_Bobby_Curlings,0.4519596993923187,False
Amman,Jordan,Bishkek,Kyrgyzstan,semantic,Kyrgyzstan,0.4882984757423401,True
